adj_score,rd_score,player_name,round_date,year,month,quarter,season_phase,tournament_tier_field_strength,tournament_tier_top50_av,elo_rating_pre_rd,wd_percentage_adj,tour,field_strength,tour_tier,tour_0_to_1_year_count,tour_0_to_1_year_percentage,tour_0_to_1_year_mode,tour_0_to_3_year_count,tour_0_to_3_year_percentage,tour_0_to_3_year_mode,tour_0_to_5_year_count,tour_0_to_5_year_percentage,tour_0_to_5_year_mode,tour_0_to_10_year_count,tour_0_to_10_year_percentage,tour_0_to_10_year_mode,1_tournament_mean,1_tournament_count,1_rd_mean,days_since_1_rd,2_to_4_rd_mean,5_to_12_rd_mean,13_to_28_rd_mean,29_to_60_rd_mean,61_to_120_rd_mean,121_to_240_rd_mean,1_to_20_rd_mean,0_to_20_rd_sd,days_since_20_rd,1_to_20_rd_mean_days_penalty_15x,1_to_50_rd_mean,1_to_50_rd_median,1_to_50_rd_sd,days_since_50_rd
79.62731124,79,roberta liti,2024-12-06,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.95277744,12,5,0.084745763,lpga,17,0.084577114,epson,21,0.07266436,epson,37,0.102777778,epson,76.12441863,4,74.65087283,1,76.60686873,72.66230326,73.14587093,72.95945102,72.57688293,73.93202398,73.78596321,2.674307873,140.0,72.51823183,72.88422251,73.32745658,2.447166927,252
67.53202346,67,robyn choi,2024-12-06,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.95277744,12,2,0.026666667,lpga,10,0.044642857,epson,14,0.042813456,epson,34,0.079069767,epson,72.41304486,9,71.58302874,1,74.67930585,71.13379676,71.70973553,72.65590763,72.00783048,73.21463099,72.00028371,2.473004148,96.0,70.46935262,72.31299748,72.14087456,2.439961466,225
67.53202346,67,robyn choi,2024-12-06,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.95277744,12,2,0.026666667,lpga,10,0.044642857,epson,14,0.042813456,epson,34,0.079069767,epson,72.41304486,9,71.58302874,1,74.67930585,71.13379676,71.70973553,72.51224948,72.00783048,73.21463099,72.00028371,2.473004148,96.0,70.46935262,72.31299748,72.14087456,2.439961466,225
73.57966735,73,sarah duhig-white,2024-12-06,2024,12,4,late_season,4,2,1272,0.0025,lpga qschool,72.95277744,12,6,0.107142857,epson,14,0.081871345,epson,22,0.08627451,epson,22,0.085603113,epson,73.17588836,9,73.62825813,1,72.81426181,73.86406663,74.87707069,74.36843626,74.67000997,74.95185913,73.79882901,1.784467278,96.0,72.26789792,74.18517243,73.65409479,3.012803237,272
73.57966735,73,sarah duhig-white,2024-12-06,2024,12,4,late_season,4,2,1272,0.0025,lpga qschool,72.95277744,12,6,0.107142857,epson,14,0.081871345,epson,22,0.08627451,epson,22,0.085603113,epson,73.17588836,9,73.62825813,1,72.81426181,73.86406663,74.87707069,74.56909045,74.67000997,74.95185913,73.79882901,1.784467278,96.0,72.26789792,74.18517243,73.65409479,3.012803237,272
81.64319254,81,savannah vilaubi,2024-12-06,2024,12,4,late_season,4,2,1259,0.0025,lpga qschool,72.95277744,12,1,0.019607843,epson,5,0.028901734,epson,9,0.032374101,epson,46,0.082733813,epson,74.83380978,4,70.56041404,1,76.25002165,74.29845746,73.42232514,73.98744107,74.0859282,73.75754588,74.05652243,3.65223167,112.0,72.63915565,73.8987645,73.61611227,3.406420572,272
70.55584541,70,sofia garcia,2024-12-06,2024,12,4,late_season,4,2,1274,0.005590546,lpga qschool,72.95277744,12,2,0.027777778,lpga,14,0.072916667,lpga,22,0.093220339,lpga,22,0.093220339,lpga,72.97081499,9,71.58302874,1,74.47340034,71.62570382,72.25636851,72.84223554,73.57659281,73.76335379,72.56043221,2.294706265,97.0,71.03741296,72.54788033,71.87402031,2.61315496,217
70.55584541,70,sofia garcia,2024-12-06,2024,12,4,late_season,4,2,1274,0.005590546,lpga qschool,72.95277744,12,2,0.027777778,lpga,14,0.072916667,lpga,22,0.093220339,lpga,22,0.093220339,lpga,72.97081499,9,71.58302874,1,74.47340034,71.62570382,72.25636851,72.87312359,73.57659281,73.76335379,72.56043221,2.294706265,97.0,71.03741296,72.54788033,71.87402031,2.61315496,217
71.56378606,71,sophia popov,2024-12-06,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.95277744,12,2,0.034482759,lpga,2,0.02020202,lpga,2,0.008064516,lpga,33,0.053921569,lpga,73.99508849,9,75.67348753,1,74.27703772,73.15494325,74.21866718,72.98960255,72.61611498,71.7184465,74.10885825,2.426173231,139.0,72.83657486,73.40190266,73.58343572,2.667947823,260
71.56378606,71,sophia popov,2024-12-06,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.95277744,12,2,0.034482759,lpga,2,0.02020202,lpga,2,0.008064516,lpga,33,0.053921569,lpga,73.99508849,9,75.67348753,1,74.27703772,73.15494325,74.21866718,73.04014983,72.61611498,71.7184465,74.10885825,2.426173231,139.0,72.83657486,73.40190266,73.58343572,2.667947823,260
67.53202346,67,yu liu,2024-12-06,2024,12,4,late_season,4,2,1269,0.0025,lpga qschool,72.95277744,12,2,0.02739726,lpga,2,0.008196721,lpga,2,0.005221932,lpga,20,0.0220022,lpga,69.90046671,9,63.40211117,1,73.43018051,69.83316591,72.24910564,71.6794919,71.42957852,71.95587678,70.38750833,4.336502514,168.0,69.2302332,71.56717265,71.28722817,3.722202665,272
67.53202346,67,yu liu,2024-12-06,2024,12,4,late_season,4,2,1269,0.0025,lpga qschool,72.95277744,12,2,0.02739726,lpga,2,0.008196721,lpga,2,0.005221932,lpga,20,0.0220022,lpga,69.90046671,9,63.40211117,1,73.43018051,69.83316591,72.24910564,71.72571766,71.42957852,71.95587678,70.38750833,4.336502514,168.0,69.2302332,71.56717265,71.28722817,3.722202665,272
77.61142995,77,yue ren,2024-12-06,2024,12,4,late_season,4,2,1269,0.0025,lpga qschool,72.95277744,12,1,0.020833333,lpga,5,0.025906736,epson,5,0.020491803,epson,13,0.039755352,epson,74.31761593,4,75.67348753,1,73.85680728,72.85058387,73.31815675,73.74618814,73.76755347,73.74834229,72.79252961,2.86574616,126.0,71.4562234,73.37691653,73.56572864,2.978213353,369
69.53779935,68,alena sharp,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,5,0.023474178,lpga,8,0.023529412,lpga,8,0.005555556,lpga,71.82693144,9,76.18503887,3,71.85549046,71.78090621,71.36794492,72.51311634,72.0993506,73.05863159,71.95301948,2.604669286,116.0,70.56030444,72.25653163,72.48973281,2.950710717,209
69.53779935,68,alena sharp,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,5,0.023474178,lpga,8,0.023529412,lpga,8,0.005555556,lpga,71.82693144,9,76.18503887,3,71.85549046,71.78090621,71.36794492,72.48810262,72.0993506,73.05863159,71.95301948,2.604669286,116.0,70.56030444,72.25653163,72.48973281,2.950710717,209
71.58302874,70,alexandra forsterling,2024-12-05,2024,12,4,late_season,4,2,1246,0.014358357,lpga qschool,72.9610644,12,0,0.0,lpga,8,0.036363636,let,8,0.033613445,let,8,0.033613445,let,72.25605883,9,76.18503887,3,71.81719919,76.87370603,71.50935806,71.58839032,71.83999229,73.43001778,73.77931182,4.065442101,105.0,72.31546171,72.7751029,72.14127575,3.194118183,200
71.58302874,70,alexandra forsterling,2024-12-05,2024,12,4,late_season,4,2,1246,0.014358357,lpga qschool,72.9610644,12,0,0.0,lpga,8,0.036363636,let,8,0.033613445,let,8,0.033613445,let,72.25605883,9,76.18503887,3,71.81719919,76.87370603,71.50935806,71.49426168,71.83999229,73.43001778,73.77931182,4.065442101,105.0,72.31546171,72.7751029,72.14127575,3.194118183,200
70.56041404,69,alice hewson,2024-12-05,2024,12,4,late_season,4,2,1269,0.006789147,lpga qschool,72.9610644,12,0,0.0,let,0,0.0,let,4,0.011049724,let,16,0.041343669,let,72.93384772,13,74.12598377,3,73.59221094,71.67382153,73.71016662,73.08080731,73.07555173,72.99382041,72.73159339,3.200957903,,,72.66811267,72.10039896,2.798217666,187
70.56041404,69,alice hewson,2024-12-05,2024,12,4,late_season,4,2,1269,0.006789147,lpga qschool,72.9610644,12,0,0.0,let,0,0.0,let,4,0.011049724,let,16,0.041343669,let,72.93384772,13,74.12598377,3,73.39949617,71.67382153,73.71016662,73.00614593,73.07555173,72.99382041,72.82408898,3.179024577,76.0,71.10347097,72.66811267,72.10039896,2.798217666,187
72.60564344,71,aline krauter,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,16,0.081218274,lpga,16,0.071748879,lpga,16,0.069264069,lpga,74.60049128,4,75.52009403,4,74.29395703,73.38423199,73.57741071,71.70405038,72.14967867,73.07738985,73.58673358,3.013812029,112.0,72.16936681,72.82537555,72.79648124,2.850964756,221
71.58302874,70,amanda doherty,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,epson,0,0.0,lpga,0,0.0,lpga,8,0.025723473,lpga,72.25506003,9,74.12598377,3,72.15887685,71.35266768,73.02209684,71.96635981,72.75939185,72.20106933,72.49994796,1.877827724,69.0,70.69416016,72.1763569,71.60814772,2.056276948,161
71.58302874,70,amanda doherty,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,epson,0,0.0,lpga,0,0.0,lpga,8,0.025723473,lpga,72.25506003,9,74.12598377,3,72.15887685,71.35266768,73.02209684,71.93088723,72.75939185,72.20106933,72.49994796,1.877827724,69.0,70.69416016,72.1763569,71.60814772,2.056276948,161
80.78656101,79,amelia lewis,2024-12-05,2024,12,4,late_season,4,2,1277,0.015866694,lpga qschool,72.9610644,12,0,0.0,epson,8,0.04519774,epson,12,0.049180328,epson,25,0.026315789,epson,77.66904071,4,75.52009403,4,78.38535627,73.68328162,73.78606603,72.96826183,73.96538929,75.625053,74.9062702,3.970695439,96.0,73.37533911,73.7760184,73.6737149,3.528493583,213
74.65087283,73,amy lee,2024-12-05,2024,12,4,late_season,4,2,1274,0.00510601,lpga qschool,72.9610644,12,0,0.0,epson,4,0.018867925,epson,4,0.015384615,epson,12,0.036253776,epson,73.84659399,9,72.06692867,3,73.8663801,76.53629179,72.55508227,74.95472993999999,73.93790401,74.57991844,74.60356082,2.816263305,82.0,72.94708792,74.34434405,74.15116888,2.974819122,169
74.65087283,73,amy lee,2024-12-05,2024,12,4,late_season,4,2,1274,0.00510601,lpga qschool,72.9610644,12,0,0.0,epson,4,0.018867925,epson,4,0.015384615,epson,12,0.036253776,epson,73.84659399,9,72.06692867,3,73.8663801,76.53629179,72.55508227,74.90178103,73.93790401,74.57991844,74.60356082,2.816263305,82.0,72.94708792,74.34434405,74.15116888,2.974819122,169
73.62825813,72,ana belac,2024-12-05,2024,12,4,late_season,4,2,1272,0.003507818,lpga qschool,72.9610644,12,0,0.0,epson,12,0.058823529,lpga,12,0.040677966,lpga,20,0.064308682,lpga,72.48788465,9,70.00787356,3,72.51248312,73.56196729,72.63155321,72.55159603,72.90722704,73.22125163,72.7393049,2.30949431,109.0,71.30256547,72.61385294,73.08168806,2.370548469,249
73.62825813,72,ana belac,2024-12-05,2024,12,4,late_season,4,2,1272,0.003507818,lpga qschool,72.9610644,12,0,0.0,epson,12,0.058823529,lpga,12,0.040677966,lpga,20,0.064308682,lpga,72.48788465,9,70.00787356,3,72.51248312,73.56196729,72.63155321,72.48795516,72.90722704,73.22125163,72.7393049,2.30949431,109.0,71.30256547,72.61385294,73.08168806,2.370548469,249
71.58302874,70,april angurasaranee,2024-12-05,2024,12,4,late_season,4,2,1273,0.004330123,lpga qschool,72.9610644,12,4,0.054794521,let,12,0.06557377,let,20,0.085470085,let,20,0.077821012,let,73.19221822,9,74.12598377,3,73.56461413,72.56512253,73.77784706,74.17045248,73.87911204,75.76907807,73.45567747,2.186894389,77.0,71.74626882,73.8068527,73.82108539,2.364366289,228
71.58302874,70,april angurasaranee,2024-12-05,2024,12,4,late_season,4,2,1273,0.004330123,lpga qschool,72.9610644,12,4,0.054794521,let,12,0.06557377,let,20,0.085470085,let,20,0.077821012,let,73.19221822,9,74.12598377,3,73.56461413,72.56512253,73.77784706,74.20937096,73.87911204,75.76907807,73.45567747,2.186894389,77.0,71.74626882,73.8068527,73.82108539,2.364366289,228
73.62825813,72,azahara munoz,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,71.9035882,9,68.97834601,3,71.80762637,72.96677219,71.34174376,72.7283616,71.97740569,72.01398717,71.8538291,2.66231389,97.0,70.33080985,72.36951175,72.06876789,2.840350206,231
73.62825813,72,azahara munoz,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,71.9035882,9,68.97834601,3,71.80762637,72.96677219,71.34174376,72.86730617,71.97740569,72.01398717,71.8538291,2.66231389,97.0,70.33080985,72.36951175,72.06876789,2.840350206,231
75.67348753,74,becca huffer,2024-12-05,2024,12,4,late_season,4,2,1274,0.005536427,lpga qschool,72.9610644,12,4,0.054794521,epson,13,0.0625,epson,20,0.072992701,epson,46,0.070769231,epson,75.09831927,4,74.47120383,4,75.30735775,72.45859537,73.65973765,73.73486749,72.452229,73.92866508,73.705741,2.44700764,90.0,72.12460217,73.99567224,74.18747875,2.553056148,202
71.58302874,70,brianna do,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,4,0.064516129,epson,13,0.079268293,lpga,16,0.067510549,lpga,37,0.052556818,lpga,73.73449232,9,75.15551132,3,74.20643735,72.88873069,74.24936216,74.18628532,74.17016497,73.54265258,74.17068677,2.833271828,96.0,72.63975568,73.70507392,73.57415257,2.808573496,264
71.58302874,70,brianna do,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,4,0.064516129,epson,13,0.079268293,lpga,16,0.067510549,lpga,37,0.052556818,lpga,73.73449232,9,75.15551132,3,74.20643735,72.88873069,74.24936216,74.14350598,74.17016497,73.54265258,74.17068677,2.833271828,96.0,72.63975568,73.70507392,73.57415257,2.808573496,264
75.67348753,74,bronte law,2024-12-05,2024,12,4,late_season,4,2,1281,0.003358927,lpga qschool,72.9610644,12,0,0.0,let,4,0.018691589,let,4,0.011494253,let,13,0.020900322,let,72.6876921,13,71.03740111,3,72.45965885,73.34014339,72.99693921,72.36253914,72.86257779,72.29334849,72.91143717,2.301366273,,,72.91660049,73.2672959,2.341090856,208
75.67348753,74,bronte law,2024-12-05,2024,12,4,late_season,4,2,1281,0.003358927,lpga qschool,72.9610644,12,0,0.0,let,4,0.018691589,let,4,0.011494253,let,13,0.020900322,let,72.6876921,13,71.03740111,3,72.25047664,73.34014339,72.99693921,72.40230483,72.86257779,72.29334849,72.94992251,2.267509508,75.0,71.21787171,72.91660049,73.2672959,2.341090856,208
74.65087283,73,daniela darquea,2024-12-05,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,4,0.014545455,lpga,22,0.046413502,lpga,72.37023957,9,75.15551132,3,71.1370847,74.10786313,71.94457498,73.37651937,72.44693079,73.21177847,72.79107923,2.160740633,125.0,71.44943845,73.07367231,73.06284732,2.717323019,315
74.65087283,73,daniela darquea,2024-12-05,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,4,0.014545455,lpga,22,0.046413502,lpga,72.37023957,9,75.15551132,3,71.1370847,74.10786313,71.94457498,73.39146504,72.44693079,73.21177847,72.79107923,2.160740633,125.0,71.44943845,73.07367231,73.06284732,2.717323019,315
68.51518465,67,dewi weber,2024-12-05,2024,12,4,late_season,4,2,1274,0.0025,lpga qschool,72.9610644,12,0,0.0,epson,13,0.065,lpga,20,0.069204152,lpga,44,0.115789474,lpga,71.31511666,9,70.00787356,3,72.45828703,72.24526284,73.38275816,72.12385504,72.44997177,72.74218756,72.4129262,2.956552948,82.0,70.75645331,72.45962225,72.33983853,2.908950768,216
68.51518465,67,dewi weber,2024-12-05,2024,12,4,late_season,4,2,1274,0.0025,lpga qschool,72.9610644,12,0,0.0,epson,13,0.065,lpga,20,0.069204152,lpga,44,0.115789474,lpga,71.31511666,9,70.00787356,3,72.45828703,72.24526284,73.38275816,72.11718755,72.44997177,72.74218756,72.4129262,2.956552948,82.0,70.75645331,72.45962225,72.33983853,2.908950768,216
73.62825813,72,dottie ardina,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,13,0.055319149,lpga,16,0.04519774,lpga,41,0.052229299,lpga,72.71136694,9,72.06692867,3,72.50453071,74.17230088,71.91820595,72.48821306,72.43129567,72.71902252,73.0737911,2.716557631,96.0,71.54286001,72.47886447,72.15999588,2.596408339,210
73.62825813,72,dottie ardina,2024-12-05,2024,12,4,late_season,4,2,1270,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,13,0.055319149,lpga,16,0.04519774,lpga,41,0.052229299,lpga,72.71136694,9,72.06692867,3,72.50453071,74.17230088,71.91820595,72.54717765,72.43129567,72.71902252,73.0737911,2.716557631,96.0,71.54286001,72.47886447,72.15999588,2.596408339,210
76.69610222,75,gabriella then,2024-12-05,2024,12,4,late_season,4,2,1265,0.005059014,lpga qschool,72.9610644,12,4,0.057971014,epson,4,0.018957346,epson,8,0.030534351,epson,36,0.091370558,epson,74.21911193,9,77.21456643,3,72.88523502,73.47140367,73.21750588,73.72616819,73.03721032,73.47352791,73.43904198,2.709410604,88.0,71.84003661,73.3469629,73.11710125,2.368426389,202
76.69610222,75,gabriella then,2024-12-05,2024,12,4,late_season,4,2,1265,0.005059014,lpga qschool,72.9610644,12,4,0.057971014,epson,4,0.018957346,epson,8,0.030534351,epson,36,0.091370558,epson,74.21911193,9,77.21456643,3,72.88523502,73.47140367,73.21750588,73.67542056,73.03721032,73.47352791,73.43904198,2.709410604,88.0,71.84003661,73.3469629,73.11710125,2.368426389,202
75.67348753,74,gigi stoll,2024-12-05,2024,12,4,late_season,4,2,1262,0.005711952,lpga qschool,72.9610644,12,0,0.0,lpga,5,0.026737968,epson,12,0.041958042,epson,24,0.060453401,epson,70.10271533,9,73.09645622,3,67.737983,75.86871381,73.39856309,74.01214117,73.25764586,74.2789882,73.29718475,4.130793142,130.0,71.98159772,73.36950591,73.61391347,3.475970082,234
75.67348753,74,gigi stoll,2024-12-05,2024,12,4,late_season,4,2,1262,0.005711952,lpga qschool,72.9610644,12,0,0.0,lpga,5,0.026737968,epson,12,0.041958042,epson,24,0.060453401,epson,70.10271533,9,73.09645622,3,67.737983,75.86871381,73.39856309,73.93381377,73.25764586,74.2789882,73.29718475,4.130793142,130.0,71.98159772,73.36950591,73.61391347,3.475970082,234
71.58302874,70,gina kim,2024-12-05,2024,12,4,late_season,4,2,1269,0.0025,lpga qschool,72.9610644,12,4,0.060606061,lpga,9,0.039823009,lpga,20,0.076923077,lpga,20,0.071942446,lpga,72.82186285,9,73.09645622,3,73.180669,71.90321986,72.8501595,73.14153954,72.6237507,72.59859254,72.56398226,1.676139817,77.0,70.85457361,72.95539208,72.82309204,2.221693529,244
71.58302874,70,gina kim,2024-12-05,2024,12,4,late_season,4,2,1269,0.0025,lpga qschool,72.9610644,12,4,0.060606061,lpga,9,0.039823009,lpga,20,0.076923077,lpga,20,0.071942446,lpga,72.82186285,9,73.09645622,3,73.180669,71.90321986,72.8501595,73.00629386,72.6237507,72.59859254,72.56398226,1.676139817,77.0,70.85457361,72.95539208,72.82309204,2.221693529,244
72.60564344,71,haeji kang,2024-12-05,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,18,0.016289593,lpga,75.11598991,4,74.47120383,4,75.33091861,73.19489362,72.13353642,73.01165602,72.82113086,72.02111245,73.03298857,2.523314946,110.0,71.60279469,72.64374286,72.68955758,2.577749041,222
65.44734056,64,isi gabsa,2024-12-05,2024,12,4,late_season,4,2,1264,0.027344556,lpga qschool,72.9610644,12,4,0.078431373,lpga,17,0.118055556,lpga,20,0.076923077,lpga,50,0.073099415,lpga,72.61911034,9,73.09645622,3,74.92248732,71.23015511,72.47762097,73.04856318,72.43844099,72.87277724,72.87650401,3.299572283,181.0,71.76156279,72.61812453,72.90675855,3.146058077,547
65.44734056,64,isi gabsa,2024-12-05,2024,12,4,late_season,4,2,1264,0.027344556,lpga qschool,72.9610644,12,4,0.078431373,lpga,17,0.118055556,lpga,20,0.076923077,lpga,50,0.073099415,lpga,72.61911034,9,73.09645622,3,74.92248732,71.23015511,72.47762097,73.0727219,72.43844099,72.87277724,72.87650401,3.299572283,181.0,71.76156279,72.61812453,72.90675855,3.146058077,547
74.65087283,73,jennifer chang,2024-12-05,2024,12,4,late_season,4,2,1274,0.005435966,lpga qschool,72.9610644,12,0,0.0,lpga,5,0.024752475,lpga,8,0.026666667,lpga,24,0.072727273,lpga,75.899861,4,76.56898422,4,75.67681992,73.59844311,72.93749891,73.44509606,72.57762888,72.52904671,74.0167359,3.402516724,123.0,72.66423145,73.66432462,74.01877425,3.342094713,216
76.69610222,75,jeong eun5 lee,2024-12-05,2024,12,4,late_season,4,2,1269,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,8,0.006650042,lpga,73.4109876,9,67.94881846,3,73.21733986,72.70013827,72.53851635,72.62360139,72.39451591,72.03815255,72.73705126,2.944345837,97.0,71.21403201,72.64020775,72.58731059,2.91589458,315
76.69610222,75,jeong eun5 lee,2024-12-05,2024,12,4,late_season,4,2,1269,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,8,0.006650042,lpga,73.4109876,9,67.94881846,3,73.21733986,72.70013827,72.53851635,72.54711125,72.39451591,72.03815255,72.73705126,2.944345837,97.0,71.21403201,72.64020775,72.58731059,2.91589458,315
69.53779935,68,jing yan,2024-12-05,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,17,0.089473684,lpga,20,0.065789474,lpga,36,0.04379562,lpga,72.62582216,9,73.09645622,3,73.56859033,72.04053146,71.26196486,72.47339662,72.6888113,74.29976584,72.19717297,2.331144274,96.0,70.66624188,71.99493984,72.07452734,2.022215739,207
69.53779935,68,jing yan,2024-12-05,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,17,0.089473684,lpga,20,0.065789474,lpga,36,0.04379562,lpga,72.62582216,9,73.09645622,3,73.56859033,72.04053146,71.26196486,72.43523617,72.6888113,74.29976584,72.19717297,2.331144274,96.0,70.66624188,71.99493984,72.07452734,2.022215739,207
75.67348753,74,kaitlyn papp,2024-12-05,2024,12,4,late_season,4,2,1273,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,9,0.052631579,lpga,16,0.07239819,lpga,16,0.068965517,lpga,75.12880457,4,77.61787442,4,74.29911462,73.26805678,72.92118868,72.07400704,73.61616267,73.34736137,73.43854907,2.327516122,95.0,71.89958155,72.70482778,72.5625309,2.81461401,222
75.67348753,74,karen chung,2024-12-05,2024,12,4,late_season,4,2,1274,0.00702174,lpga qschool,72.9610644,12,4,0.086956522,epson,16,0.096385542,epson,20,0.085106383,epson,45,0.102739726,epson,75.10373204,4,71.32453325,4,76.36346496,73.06151189,75.18823413,73.36112747,72.99655196,73.48373458,74.33703621,3.480548064,111.0,72.91329922,74.11461586,74.41558378,3.160816204,371
73.62825813,72,kum-kang park,2024-12-05,2024,12,4,late_season,4,2,1272,0.005534827,lpga qschool,72.9610644,12,0,0.0,epson,17,0.088541667,epson,20,0.068728522,epson,36,0.109756098,epson,70.9780503,9,73.09645622,3,69.73296782,72.44982093,73.7742272,73.40207636,74.19908882,73.36419326,72.2189163,2.84098794,89.0,70.62891948,72.81254456,73.20066294,2.916286745,215
73.62825813,72,kum-kang park,2024-12-05,2024,12,4,late_season,4,2,1272,0.005534827,lpga qschool,72.9610644,12,0,0.0,epson,17,0.088541667,epson,20,0.068728522,epson,36,0.109756098,epson,70.9780503,9,73.09645622,3,69.73296782,72.44982093,73.7742272,73.4745771,74.19908882,73.36419326,72.2189163,2.84098794,89.0,70.62891948,72.81254456,73.20066294,2.916286745,215
73.62825813,72,lindsey mccurdy,2024-12-05,2024,12,4,late_season,4,2,1272,0.006604777,lpga qschool,72.9610644,12,0,0.0,epson,3,0.018518519,epson,3,0.013761468,epson,31,0.08401084,epson,75.8961784,4,76.56898422,4,75.67190979,72.00953139,73.79246479,73.75054196,74.1273172,75.45168384,73.2673587,2.941348478,97.0,71.74433946,73.68758331,73.872227,3.001315459,258
71.58302874,70,maddie szeryk,2024-12-05,2024,12,4,late_season,4,2,1270,0.003395199,lpga qschool,72.9610644,12,4,0.063492063,epson,17,0.082125604,lpga,24,0.081081081,lpga,40,0.102040816,lpga,74.11023077,9,74.12598377,3,74.94163295,72.89424882,73.46044232,73.06051924,72.91803293,73.91972993,73.42696317,2.27469205,88.0,71.8279578,73.51143883,73.42231364,2.496889626,213
71.58302874,70,maddie szeryk,2024-12-05,2024,12,4,late_season,4,2,1270,0.003395199,lpga qschool,72.9610644,12,4,0.063492063,epson,17,0.082125604,lpga,24,0.081081081,lpga,40,0.102040816,lpga,74.11023077,9,74.12598377,3,74.94163295,72.89424882,73.46044232,73.03069526,72.91803293,73.91972993,73.42696317,2.27469205,88.0,71.8279578,73.51143883,73.42231364,2.496889626,213
68.51518465,67,manon de roey,2024-12-05,2024,12,4,late_season,4,2,1272,0.0025,lpga qschool,72.9610644,12,0,0.0,let,8,0.032520325,let,8,0.022408964,let,8,0.01183432,let,69.92252685,13,72.06692867,3,69.88282315,70.86452453,72.39086618,71.82357158,73.11542258,72.74429511,70.90200163,2.22823961,,,71.74964124,71.56070698,2.4344189,167
68.51518465,67,manon de roey,2024-12-05,2024,12,4,late_season,4,2,1272,0.0025,lpga qschool,72.9610644,12,0,0.0,let,8,0.032520325,let,8,0.022408964,let,8,0.01183432,let,69.92252685,13,72.06692867,3,69.847929,70.86452453,72.39086618,71.90000046,73.11542258,72.74429511,70.8140859,2.235526302,67.0,68.98154424,71.74964124,71.56070698,2.4344189,167
72.60564344,71,maria fassi,2024-12-05,2024,12,4,late_season,4,2,1271,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,8,0.019002375,lpga,73.48069537,9,72.06692867,3,73.99951453,73.74076494,72.19806562,73.0673124,72.19727584,71.9945348,73.19252296,4.052084523,74.0,71.44880838,73.0474575,72.8145772,3.473639416,207
72.60564344,71,maria fassi,2024-12-05,2024,12,4,late_season,4,2,1271,0.0025,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,8,0.019002375,lpga,73.48069537,9,72.06692867,3,73.99951453,73.74076494,72.19806562,73.04659942,72.19727584,71.9945348,73.19252296,4.052084523,74.0,71.44880838,73.0474575,72.8145772,3.473639416,207
72.60564344,71,maude-aimee leblanc,2024-12-05,2024,12,4,late_season,4,2,1274,0.014251825,lpga qschool,72.9610644,12,0,0.0,lpga,0,0.0,lpga,0,0.0,lpga,21,0.030656934,lpga,72.73046169,9,70.00787356,3,73.21733986,72.9135519,72.41898413,73.2233082,72.61217743,72.63803468,72.63770609,2.506132406,133.0,71.33704114,72.89736104,72.58731059,2.716959662,250
