1_to_50_rd_mean_days_penalty_5x,1_to_50_rd_mean_days_penalty_10x,1_to_50_rd_mean_days_penalty_15x,1_to_50_rd_mean_days_penalty_20x,1_to_50_rd_mean_days_penalty_30x,1_to_100_rd_mean,1_to_100_rd_median,1_to_100_rd_sd,days_since_100_rd,1_to_100_rd_mean_days_penalty_15x,1_to_200_rd_mean,1_to_200_rd_median,1_to_200_rd_sd,days_since_200_rd,1_to_200_rd_mean_days_penalty_15x,1_to_500_rd_mean,1_to_500_rd_median,1_to_500_rd_sd,days_since_500_rd,1_to_500_rd_mean_days_penalty_15x,0_to_4Week_mean,0_to_4_week_rat_diff_av,0_to_4_week_sd,0_to_4Week_count,0_to_3_month_mean,0_to_3_month_median,0_to_3_month_weighted,0_to_3_month_rat_diff_av,0_to_3_month_sd,0_to_3_month_count,0_to_3_month_wd_percent,0_to_3_month_mean_count_penalised_1x,0_to_3_month_mean_count_penalised_1.5x,0_to_3_month_mean_count_penalised_2x,0_to_3_month_mean_count_penalised_3x,0_to_3_month_mean_count_penalised_5x,0_to_3_month_mean_count_penalised_10x,0_to_6_month_mean,0_to_6_month_median,0_to_6_month_weighted,0_to_6_month_rat_diff_av,0_to_6_month_sd,0_to_6_month_count,0_to_6_month_wd_percent,0_to_6_month_mean_count_penalised_1x
72.68811672,72.35024803,72.01237934,71.67451065,70.99877327,73.29108955,73.56183832,3.495033189,565,72.66003481,73.68814583,73.73486093,3.330032133,1164.0,73.24848804,74.26775174,74.16958466,5.012992115,,,69.87073818,-3.798973982,4.193122385,15,71.95122387,73.08366846,70.69035183,-1.882367752,4.748870212,24,0.0,72.15534801,72.25741009,72.35947216,72.5635963,72.97184459,73.99246532,72.71461434,73.55940969,71.85534267,-1.039538195,3.945143626,47,0.021276596,72.86047934
72.68811672,72.35024803,72.01237934,71.67451065,70.99877327,73.29108955,73.56183832,3.495033189,565,72.66003481,73.68814583,73.73486093,3.330032133,1164.0,73.24848804,74.26775174,74.16958466,5.012992115,,,69.87073818,-3.798973982,4.193122385,15,71.95122387,73.08366846,70.71667469,-1.882367752,4.748870212,24,0.0,72.15534801,72.25741009,72.35947216,72.5635963,72.97184459,73.99246532,72.71461434,73.55940969,71.91939245,-1.039538195,3.945143626,47,0.021276596,72.86047934
72.50278027,72.17018522,71.83759017,71.50499511,70.83980501,72.86355758,72.55797894,2.571832971,486,72.18314377,72.65576856,72.47356518,2.773593522,949.0,72.16884795,72.76942767,72.54787484,5.203514255,,,72.80330206,-0.317921281,1.714800486,17,72.63142886,72.1424503,72.65071909,-0.490546416,1.731500939,30,0.0,72.81400304,72.90529014,72.99657723,73.17915142,73.54429979,74.45717072,72.9507624,72.55797894,72.72034482,-0.084125638,2.140687064,49,0.0,73.09361954
72.50278027,72.17018522,71.83759017,71.50499511,70.83980501,72.86355758,72.55797894,2.571832971,486,72.18314377,72.65576856,72.47356518,2.773593522,949.0,72.16884795,72.76942767,72.54787484,5.203514255,,,72.80330206,-0.317921281,1.714800486,17,72.63142886,72.1424503,72.66602609,-0.490546416,1.731500939,30,0.0,72.81400304,72.90529014,72.99657723,73.17915142,73.54429979,74.45717072,72.9507624,72.55797894,72.73310081,-0.084125638,2.140687064,49,0.0,73.09361954
72.37807985,72.03708268,71.69608551,71.35508834,70.673094,72.89930715,72.74965422,2.583799021,556,72.26316545,72.53139524,72.56298251,2.610564869,1205.0,72.09928184,72.36207398,72.36181936,2.589286688,2943.0,72.08557335,75.0852538,2.278079679,1.691629331,9,73.89189228,74.47120383,74.71179952,1.136483675,2.40373623,17,0.0,74.1344279,74.25569571,74.37696353,74.61949915,75.1045704,76.31724853,72.68846399,72.60564344,73.48864688,-0.208901977,2.517474492,45,0.0,72.83753519
72.15501603,71.89294483,71.63087362,71.36880241,70.84465999,72.88635034,73.10702688,3.328323821,892,72.38411319,72.73839744,72.75382312,2.946672115,1317.0,72.32506606,73.25891102,73.21312886,2.906634273,3096.0,72.98932908,72.47053193,0.18525913,4.545531376,15,72.19894704,73.42231364,72.42690956,-0.118199381,4.156873072,19,0.0,72.42836278,72.54307064,72.65777851,72.88719424,73.34602571,74.49310438,72.89135086,74.22036329,72.43894487,0.584331271,3.742986226,29,0.034482759,73.0770462
72.15501603,71.89294483,71.63087362,71.36880241,70.84465999,72.88635034,73.10702688,3.328323821,892,72.38411319,72.73839744,72.75382312,2.946672115,1317.0,72.32506606,73.25891102,73.21312886,2.906634273,3096.0,72.98932908,72.47053193,0.18525913,4.545531376,15,72.19894704,73.42231364,72.36522059,-0.118199381,4.156873072,19,0.0,72.42836278,72.54307064,72.65777851,72.88719424,73.34602571,74.49310438,72.89135086,74.22036329,72.38662975,0.584331271,3.742986226,29,0.034482759,73.0770462
73.42123491,73.07864056,72.7360462,72.39345185,71.70826314,73.3432874,73.70004029,3.158162083,512,72.68037479,72.7464945,72.55822079,2.808287351,1049.0,72.28336385,72.91969513,72.84042898,4.881445311,,,75.34031521,1.971004035,2.349897717,11,74.61622797,75.41377535,75.21761445,1.27701989,2.893919308,18,0.0,74.85193023,74.96978136,75.08763249,75.32333475,75.79473927,76.97325057,73.50972651,74.01877425,74.27427546,0.264014778,3.376193095,44,0.022727273,73.66048218
72.34521823,72.035726,71.72623377,71.41674154,70.79775708,72.50423354,72.56166362,2.849699204,546,71.8622928,72.3324542,72.26767526,2.703009876,1178.0,71.89541679,71.99327435,71.87474559,2.599964197,2773.0,71.70842429,73.05914299,0.557146936,2.699840352,21,72.9412611,72.58731059,73.05779365,0.363758444,2.853054881,29,0.0,73.12695644,73.21980411,73.31265178,73.49834712,73.86973779,74.79821449,72.7510661,72.5717267,72.96926469,0.246727193,2.789700828,46,0.0,72.89850806
72.34521823,72.035726,71.72623377,71.41674154,70.79775708,72.50423354,72.56166362,2.849699204,546,71.8622928,72.3324542,72.26767526,2.703009876,1178.0,71.89541679,71.99327435,71.87474559,2.599964197,2773.0,71.70842429,73.05914299,0.557146936,2.699840352,21,72.9412611,72.58731059,72.99084044,0.363758444,2.853054881,29,0.0,73.12695644,73.21980411,73.31265178,73.49834712,73.86973779,74.79821449,72.7510661,72.5717267,72.91769999,0.246727193,2.789700828,46,0.0,72.89850806
71.59107354,71.2163077,70.84154185,70.46677601,69.71724432,72.51368976,72.43488368,2.528087621,521,71.85652782,73.12815691,73.05391545,2.758421347,1170.0,72.6896279,72.91075321,72.82336954,2.854767258,2724.0,72.62335258,72.38144474,0.156171104,2.378210075,19,72.15948104,72.02552455,72.46733609,-0.083585213,2.441493866,28,0.0,72.34846328,72.4429544,72.53744551,72.72642775,73.10439222,74.04930341,71.96583938,71.97423661,72.19841493,-0.580085776,2.078959815,58,0.0,72.09714582
71.59107354,71.2163077,70.84154185,70.46677601,69.71724432,72.51368976,72.43488368,2.528087621,521,71.85652782,73.12815691,73.05391545,2.758421347,1170.0,72.6896279,72.91075321,72.82336954,2.854767258,2724.0,72.62335258,72.38144474,0.156171104,2.378210075,19,72.15948104,72.02552455,72.41984647,-0.083585213,2.441493866,28,0.0,72.34846328,72.4429544,72.53744551,72.72642775,73.10439222,74.04930341,71.96583938,71.97423661,72.15925201,-0.580085776,2.078959815,58,0.0,72.09714582
72.46368052,72.12503778,71.78639505,71.44775232,70.77046686,72.67746394,72.67060842,2.405889336,513,72.01519776,73.13056381,72.87423096,2.618045806,1283.0,72.71179152,73.190645,72.90079203,5.560032657,,,73.96416421,1.659942257,2.395652772,11,73.57695221,73.3744203,73.97004338,1.324072098,2.281425066,22,0.0,73.79015293,73.89675328,74.00335364,74.21655436,74.64295579,75.70895937,73.06039278,72.84415195,73.47154342,0.774583015,2.62613101,45,0.0,73.20946398
73.98802585,73.72843879,73.46885172,73.20926466,72.69009052,73.76500629,73.96391053,2.892641517,619,73.16210539,73.56768842,73.66613123,2.798301497,1274.0,73.14743956,73.46865151,73.51283042,4.358876324,,,75.6326577,1.512144215,2.144974324,7,74.75681168,75.59554865,74.77739211,0.317419567,2.91839292,18,0.0,74.99251394,75.11036508,75.22821621,75.46391847,75.93532299,77.11383429,74.60997635,75.01284575,74.66218536,0.808225027,2.972679434,34,0.029411765,74.78147494
72.46814891,72.12393471,71.77972052,71.43550632,70.74707793,73.49224528,73.65409479,2.991718133,548,72.85147704,73.36934841,73.61373901,2.810645216,1156.0,72.92817194,73.55352867,73.71679675,4.911566312,,,71.3404119,-1.582939105,2.390242659,15,72.1519239,72.5717267,71.31598337,-0.994655358,2.690959647,30,0.0,72.33449808,72.42578517,72.51707227,72.69964645,73.06479483,73.97766575,72.7396362,72.68641175,72.01890594,-0.728970972,2.760355878,51,0.019607843,72.87966421
72.46814891,72.12393471,71.77972052,71.43550632,70.74707793,73.49224528,73.65409479,2.991718133,548,72.85147704,73.36934841,73.61373901,2.810645216,1156.0,72.92817194,73.55352867,73.71679675,4.911566312,,,71.3404119,-1.582939105,2.390242659,15,72.1519239,72.5717267,71.55581587,-0.994655358,2.690959647,30,0.0,72.33449808,72.42578517,72.51707227,72.69964645,73.06479483,73.97766575,72.7396362,72.68641175,72.19378312,-0.728970972,2.760355878,51,0.019607843,72.87966421
73.56851763,73.23810833,72.90769903,72.57728973,71.91647113,73.83346698,73.7018212,3.001248838,583,73.21223045,74.54131971,74.5879811,3.071359715,1455.0,74.14807784,74.62033642,74.61103051,4.849339329,,,75.78921506,2.390443821,1.468537701,7,73.8633322,74.05260114,74.99043386,0.418895629,2.231303637,19,0.0,74.09274793,74.2074558,74.32216367,74.5515794,75.01041087,76.15748954,74.08473148,74.34419152,74.03458309,0.484659599,2.961177657,37,0.027027027,74.24913047
73.23731768,72.89391627,72.55051486,72.20711345,71.52031063,73.42980639,72.79545414,2.565050212,513,72.76754021,73.34587994,72.92218604,2.985031998,1010.0,72.87389236,73.81671552,73.57623038,4.759161562,,,74.19093716,0.8707856,2.967360227,15,73.57626171,73.42231364,73.91021255,0.296522564,2.516611743,31,0.0,73.75586701,73.84566966,73.93547231,74.11507762,74.47428822,75.37231473,73.63217482,73.42231364,73.71990404,0.372070965,2.543092746,51,0.0,73.77220283
73.23731768,72.89391627,72.55051486,72.20711345,71.52031063,73.42980639,72.79545414,2.565050212,513,72.76754021,73.34587994,72.92218604,2.985031998,1010.0,72.87389236,73.81671552,73.57623038,4.759161562,,,74.19093716,0.8707856,2.967360227,15,73.57626171,73.42231364,73.93925263,0.296522564,2.516611743,31,0.0,73.75586701,73.84566966,73.93547231,74.11507762,74.47428822,75.37231473,73.63217482,73.42231364,73.7313083,0.372070965,2.543092746,51,0.0,73.77220283
70.96551772,70.56519734,70.16487696,69.76455657,68.9639158,71.72551202,71.44215293,2.49435726,416,70.99007652,72.46819046,72.29986239,3.078005121,892.0,71.96595331,73.16765643,73.04768218,3.011778355,2536.0,72.86979338,69.79452496,-1.979204576,1.076010684,19,70.88058109,70.86474632,70.37277025,-1.100957848,2.176162847,40,0.0,71.03869498,71.11775192,71.19680886,71.35492274,71.67115051,72.46171993,71.57188172,71.46073108,71.00026933,-0.675565179,2.4454327,66,0.0,71.69497321
70.96551772,70.56519734,70.16487696,69.76455657,68.9639158,71.72551202,71.44215293,2.49435726,416,70.99007652,72.46819046,72.29986239,3.078005121,892.0,71.96595331,73.16765643,73.04768218,3.011778355,2536.0,72.86979338,69.79452496,-1.979204576,1.076010684,19,70.88058109,70.86474632,70.37754376,-1.100957848,2.176162847,40,0.0,71.03869498,71.11775192,71.19680886,71.35492274,71.67115051,72.46171993,71.57188172,71.46073108,71.01901495,-0.675565179,2.4454327,66,0.0,71.69497321
72.39854717,72.02994228,71.66133739,71.2927325,70.55552272,72.67327576,72.63112125,3.426182975,427,71.94737489,72.32930624,72.26950307,3.141885875,841.0,71.81206486,72.40559409,72.31219753,4.721135387,,,72.96067283,0.049571066,4.930550292,17,72.65936471,73.42322718,73.2450427,-0.089146454,4.218544474,33,0.0,72.83344237,72.92048119,73.00752002,73.18159768,73.52975299,74.40014127,72.86379408,72.61838235,73.16516249,0.260728678,3.68193665,56,0.0,72.9974247
72.39854717,72.02994228,71.66133739,71.2927325,70.55552272,72.67327576,72.63112125,3.426182975,427,71.94737489,72.32930624,72.26950307,3.141885875,841.0,71.81206486,72.40559409,72.31219753,4.721135387,,,72.96067283,0.049571066,4.930550292,17,72.65936471,73.42322718,72.90410516,-0.089146454,4.218544474,33,0.0,72.83344237,72.92048119,73.00752002,73.18159768,73.52975299,74.40014127,72.86379408,72.61838235,72.92700105,0.260728678,3.68193665,56,0.0,72.9974247
72.44003446,72.1212461,71.80245775,71.48366939,70.84609268,72.85450498,72.58731059,2.958025071,819,72.33036256,72.52592403,72.55190082,3.005933964,1494.0,72.13784877,72.90529997,72.63112125,3.082066951,3491.0,72.65142707,72.67014818,-0.240611932,0.987603912,15,72.77327033,72.59040787,72.82669236,-0.145873318,1.722318301,22,0.0,72.98647105,73.09307141,73.19967177,73.41287248,73.83927392,74.9052775,72.7143817,72.58731059,72.79933947,-0.249137681,2.409183616,41,0.0,72.87055546
72.44003446,72.1212461,71.80245775,71.48366939,70.84609268,72.85450498,72.58731059,2.958025071,819,72.33036256,72.52592403,72.55190082,3.005933964,1494.0,72.13784877,72.90529997,72.63112125,3.082066951,3491.0,72.65142707,72.67014818,-0.240611932,0.987603912,15,72.77327033,72.59040787,72.72727369,-0.145873318,1.722318301,22,0.0,72.98647105,73.09307141,73.19967177,73.41287248,73.83927392,74.9052775,72.7143817,72.58731059,72.72812984,-0.249137681,2.409183616,41,0.0,72.87055546
70.59045004,70.21356085,69.83667167,69.45978249,68.70600413,71.92195153,71.99168217,3.052600486,469,71.22931589,72.00452076,71.84554426,3.061334083,860.0,71.49302501,72.1400249,71.75543626,5.314099072,,,69.62190909,-2.49692933,1.581568278,17,70.13018049,69.56220064,69.80831607,-2.097953358,2.329282436,32,0.0,70.30695719,70.39534553,70.48373388,70.66051058,71.01406397,71.89794744,71.08777865,70.51338743,70.3076073,-1.44079744,2.711308762,58,0.0,71.21908508
70.59045004,70.21356085,69.83667167,69.45978249,68.70600413,71.92195153,71.99168217,3.052600486,469,71.22931589,72.00452076,71.84554426,3.061334083,860.0,71.49302501,72.1400249,71.75543626,5.314099072,,,69.62190909,-2.49692933,1.581568278,17,70.13018049,69.56220064,69.93899909,-2.097953358,2.329282436,32,0.0,70.30695719,70.39534553,70.48373388,70.66051058,71.01406397,71.89794744,71.08777865,70.51338743,70.40485137,-1.44079744,2.711308762,58,0.0,71.21908508
72.79265342,72.47386506,72.15507671,71.83628835,71.19871164,72.83085578,72.61703351,2.837300947,514,72.16923414,72.52310122,72.19149495,2.68900251,990.0,72.04636993,72.42252462,72.22636274,2.745533,2492.0,72.12204346,73.80623487,1.045391908,3.210653592,17,72.92963189,72.37342344,73.44154427,0.022063363,3.087911503,26,0.0,73.12574802,73.22380609,73.32186416,73.51798029,73.91021256,74.89079324,73.32491407,72.66666454,73.26707155,0.520668774,3.178257474,41,0.0,73.48108783
72.79265342,72.47386506,72.15507671,71.83628835,71.19871164,72.83085578,72.61703351,2.837300947,514,72.16923414,72.52310122,72.19149495,2.68900251,990.0,72.04636993,72.42252462,72.22636274,2.745533,2492.0,72.12204346,73.80623487,1.045391908,3.210653592,17,72.92963189,72.37342344,73.50230838,0.022063363,3.087911503,26,0.0,73.12574802,73.22380609,73.32186416,73.51798029,73.91021256,74.89079324,73.32491407,72.66666454,73.3041763,0.520668774,3.178257474,41,0.0,73.48108783
71.82831822,71.43788382,71.04744941,70.65701501,69.8761462,72.21741165,72.127732,2.395146817,388,71.45590202,71.7836562,71.92835655,2.707601413,871.0,71.27540059,72.09751673,71.97997378,2.766283529,2488.0,71.79679413,74.14326892,2.506698594,1.821451984,11,72.45571814,72.4577979,73.06235441,0.422786794,2.712507803,27,0.0,72.64816823,72.74439328,72.84061832,73.03306841,73.41796859,74.38021904,72.24620545,72.17954643,72.51471482,0.278277164,2.49523113,54,0.0,72.38228822
72.41793766,72.09037677,71.76281588,71.43525499,70.78013321,72.7963101,72.52712884,2.767456491,504,72.128157,72.7366427,72.62235171,2.797716795,1102.0,72.28478627,72.83672102,72.84447357,5.552016313,,,73.70718651,0.650456023,2.49793726,19,72.63317859,71.48439095,73.11733089,-0.094849935,2.788153844,28,0.0,72.82216083,72.91665194,73.01114306,73.2001253,73.57808977,74.52300095,72.53599436,72.06692867,72.6749005,-0.278315495,2.80467513,47,0.0,72.68185936
72.41793766,72.09037677,71.76281588,71.43525499,70.78013321,72.7963101,72.52712884,2.767456491,504,72.128157,72.7366427,72.62235171,2.797716795,1102.0,72.28478627,72.83672102,72.84447357,5.552016313,,,73.70718651,0.650456023,2.49793726,19,72.63317859,71.48439095,73.21070024,-0.094849935,2.788153844,28,0.0,72.82216083,72.91665194,73.01114306,73.2001253,73.57808977,74.52300095,72.53599436,72.06692867,72.72435531,-0.278315495,2.80467513,47,0.0,72.68185936
72.77578989,72.4608195,72.14584911,71.83087871,71.20093792,73.07805822,73.39990901,2.706228644,561,72.44475772,73.17126681,73.49115795,2.673802897,1010.0,72.69927923,74.02150151,74.19207815,4.902873525,,,76.3496154,3.431009071,2.299986411,7,73.98269917,74.53953503,74.92991293,1.129057252,3.108143874,17,0.0,74.22523479,74.34650261,74.46777042,74.71030605,75.1953773,76.40805542,73.54295756,74.1222366,74.25063715,0.668525476,2.808377892,33,0.0,73.71703522
71.89918076,71.56284437,71.22650797,70.89017157,70.21749878,72.11994459,72.10961969,2.663837103,485,71.43882968,72.47841859,72.3328453,2.721009018,931.0,71.98681345,73.02826639,72.92044192,4.447528918,,,72.22820898,-0.023432714,3.22695635,19,71.94785777,71.75970611,72.13933687,-0.2712486,2.812476832,28,0.0,72.13684001,72.23133113,72.32582225,72.51480448,72.89276896,73.83768014,72.14337649,72.12524713,72.02818514,-0.0814469,2.701616034,50,0.0,72.28479784
71.89918076,71.56284437,71.22650797,70.89017157,70.21749878,72.11994459,72.10961969,2.663837103,485,71.43882968,72.47841859,72.3328453,2.721009018,931.0,71.98681345,73.02826639,72.92044192,4.447528918,,,72.22820898,-0.023432714,3.22695635,19,71.94785777,71.75970611,72.07460839,-0.2712486,2.812476832,28,0.0,72.13684001,72.23133113,72.32582225,72.51480448,72.89276896,73.83768014,72.14337649,72.12524713,71.98045269,-0.0814469,2.701616034,50,0.0,72.28479784
73.67292657,73.36693154,73.06093651,72.75494148,72.14295142,74.41931311,73.92141304,3.017107966,589,73.80124887,74.58004503,74.10392767,3.119165227,1262.0,74.15780288,74.75951273,74.27941161,5.621752085,,,73.0699322,-1.149650245,0.969032237,15,73.58841151,73.59070782,73.20184507,-0.670657193,1.795803012,27,0.0,73.7808616,73.87708665,73.97331169,74.16576178,74.55066196,75.51291241,73.74689263,73.60174828,73.49670783,-0.674221446,2.60575973,45,0.0,73.89596383
73.67292657,73.36693154,73.06093651,72.75494148,72.14295142,74.41931311,73.92141304,3.017107966,589,73.80124887,74.58004503,74.10392767,3.119165227,1262.0,74.15780288,74.75951273,74.27941161,5.621752085,,,73.0699322,-1.149650245,0.969032237,15,73.58841151,73.59070782,73.19008116,-0.670657193,1.795803012,27,0.0,73.7808616,73.87708665,73.97331169,74.16576178,74.55066196,75.51291241,73.74689263,73.60174828,73.50055011,-0.674221446,2.60575973,45,0.0,73.89596383
73.66119988,73.35577627,73.05035266,72.74492905,72.13408183,73.88668586,73.80979234,3.24619112,590,73.26914563,73.89393657,73.70984376,3.069285962,1233.0,73.46675774,74.90494822,74.85427551,3.267729913,3025.0,74.63222094,74.57533128,0.649150699,5.314659357,7,74.43309279,73.97799841,74.65976231,0.884966981,3.881608152,15,0.0,74.69129168,74.82039113,74.94949057,75.20768946,75.72408724,77.01508169,73.75631733,73.26510752,74.30011936,-0.131156664,3.596372485,34,0.0,73.92781592
72.31525503,71.97185362,71.62845221,71.2850508,70.59824798,72.93619899,72.73432831,2.700880925,559,72.30176659,73.27374454,72.85766885,2.796437862,1175.0,72.83614957,73.4166312,73.21973711,5.496155936,,,72.58308031,0.170796435,1.960542866,21,72.7297997,71.92753677,72.64859873,0.096997702,2.399704023,27,0.0,72.92224979,73.01847484,73.11469988,73.30714997,73.69205015,74.6543006,72.58511248,71.87402031,72.56724842,-0.188521983,2.750232141,49,0.020408163,72.72796962
72.31525503,71.97185362,71.62845221,71.2850508,70.59824798,72.93619899,72.73432831,2.700880925,559,72.30176659,73.27374454,72.85766885,2.796437862,1175.0,72.83614957,73.4166312,73.21973711,5.496155936,,,72.58308031,0.170796435,1.960542866,21,72.7297997,71.92753677,72.61193749,0.096997702,2.399704023,27,0.0,72.92224979,73.01847484,73.11469988,73.30714997,73.69205015,74.6543006,72.58511248,71.87402031,72.53806769,-0.188521983,2.750232141,49,0.020408163,72.72796962
73.03679287,72.72368073,72.41056858,72.09745644,71.47123215,73.24529682,73.06284732,2.815859168,1116,72.79628356,72.49975422,72.49999981,2.832800929,1541.0,72.11764287,72.78703294,72.72005014,2.799113555,3131.0,72.51896201,73.91355977,0.53069818,1.645048739,17,73.82219547,73.62427217,73.73205941,0.540153472,2.266683132,23,0.0,74.03070989,74.13496709,74.2392243,74.44773871,74.86476754,75.90733961,73.80732724,73.62427217,73.81581734,0.693784743,2.486572902,39,0.0,73.96745539
73.03679287,72.72368073,72.41056858,72.09745644,71.47123215,73.24529682,73.06284732,2.815859168,1116,72.79628356,72.49975422,72.49999981,2.832800929,1541.0,72.11764287,72.78703294,72.72005014,2.799113555,3131.0,72.51896201,73.91355977,0.53069818,1.645048739,17,73.82219547,73.62427217,73.63094577,0.540153472,2.266683132,23,0.0,74.03070989,74.13496709,74.2392243,74.44773871,74.86476754,75.90733961,73.80732724,73.62427217,73.74546478,0.693784743,2.486572902,39,0.0,73.96745539
71.18683737,70.87793634,70.56903531,70.26013428,69.64233222,71.48058712,71.26393031,3.109524929,458,70.77968315,71.60357051,71.43352502,2.861101003,869.0,71.09473036,71.40954794,71.19602682,2.720178502,2243.0,71.09282712,70.0284997,-1.7203036,5.030313815,17,70.23606553,70.04496955,70.20702951,-1.507989684,4.294350496,26,0.0,70.43218167,70.53023974,70.62829781,70.82441394,71.21664621,72.19722689,70.74205153,70.74335035,70.31064047,-1.00368867,4.118821752,33,0.0,70.91612919
71.18683737,70.87793634,70.56903531,70.26013428,69.64233222,71.48058712,71.26393031,3.109524929,458,70.77968315,71.60357051,71.43352502,2.861101003,869.0,71.09473036,71.40954794,71.19602682,2.720178502,2243.0,71.09282712,70.0284997,-1.7203036,5.030313815,17,70.23606553,70.04496955,70.09425245,-1.507989684,4.294350496,26,0.0,70.43218167,70.53023974,70.62829781,70.82441394,71.21664621,72.19722689,70.74205153,70.74335035,70.22170695,-1.00368867,4.118821752,33,0.0,70.91612919
73.10948145,72.84919185,72.58890225,72.32861265,71.80803344,73.64060844,73.56249589,2.989921023,583,73.01937191,73.63266998,73.43376637,2.867776505,1163.0,73.19282321,74.15355505,73.9639107,5.157483065,,,74.01933384,0.71542718,2.976613212,11,73.64553209,73.9639107,73.62671387,0.324634815,2.692492163,17,0.0,73.88806771,74.00933553,74.13060334,74.37313896,74.85821021,76.07088834,73.40040758,73.76481967,73.35714088,-0.140255363,3.068686354,36,0.0,73.56707425
71.61446175,71.26860452,70.92274729,70.57689006,69.8851756,72.14747076,72.27964962,2.809291707,490,71.46983983,72.34452751,72.37342344,2.68501307,981.0,71.86561437,72.2811141,72.3630949,2.724413219,2472.0,71.97941986,71.31809414,-1.093109046,2.436781281,18,71.46385503,70.62075939,71.41045762,-0.79684175,2.652145483,25,0.0,71.66385503,71.76385503,71.86385503,72.06385503,72.46385503,73.46385503,72.12398831,72.37342344,71.61528525,-0.161578577,2.860303481,50,0.0,72.26540967
71.61446175,71.26860452,70.92274729,70.57689006,69.8851756,72.14747076,72.27964962,2.809291707,490,71.46983983,72.34452751,72.37342344,2.68501307,981.0,71.86561437,72.2811141,72.3630949,2.724413219,2472.0,71.97941986,71.31809414,-1.093109046,2.436781281,18,71.46385503,70.62075939,71.28664548,-0.79684175,2.652145483,25,0.0,71.66385503,71.76385503,71.86385503,72.06385503,72.46385503,73.46385503,72.12398831,72.37342344,71.53965287,-0.161578577,2.860303481,50,0.0,72.26540967
72.53317887,72.17044074,71.80770262,71.44496449,70.71948824,72.06358746,71.58302874,2.944877739,413,71.32548571,72.85223349,72.545342,3.090169833,976.0,72.37209519,72.78781516,72.46444481,5.583914368,,,73.88104297,1.237065272,3.252197258,16,74.46384903,73.59070782,73.65740744,2.406739125,3.594159468,20,0.05,74.68745582,74.79925922,74.91106262,75.13466942,75.58188301,76.699917,72.91028952,72.2767704,73.27440516,1.012981664,3.097366859,53,0.018867925,73.04765009
72.53317887,72.17044074,71.80770262,71.44496449,70.71948824,72.06358746,71.58302874,2.944877739,413,71.32548571,72.85223349,72.545342,3.090169833,976.0,72.37209519,72.78781516,72.46444481,5.583914368,,,73.88104297,1.237065272,3.252197258,16,74.46384903,73.59070782,73.92748731,2.406739125,3.594159468,20,0.05,74.68745582,74.79925922,74.91106262,75.13466942,75.58188301,76.699917,72.91028952,72.2767704,73.41655563,1.012981664,3.097366859,53,0.018867925,73.04765009
72.1736324,71.80502751,71.43642262,71.06781773,70.33060795,72.99938213,72.60742352,2.764847794,454,72.29539725,72.72125394,72.41456538,2.73468183,856.0,72.20856449,73.30229196,72.96272879,4.757809105,,,72.4934365,-0.35095484,3.11866855,17,72.68757415,71.58526202,72.80768038,-0.212093357,3.021507192,33,0.0,72.86165181,72.94869064,73.03572947,73.20980712,73.55796243,74.42835071,72.65420276,71.85777803,72.92879136,-0.273997039,2.752788408,59,0.0,72.78439167
72.1736324,71.80502751,71.43642262,71.06781773,70.33060795,72.99938213,72.60742352,2.764847794,454,72.29539725,72.72125394,72.41456538,2.73468183,856.0,72.20856449,73.30229196,72.96272879,4.757809105,,,72.4934365,-0.35095484,3.11866855,17,72.68757415,71.58526202,72.49725526,-0.212093357,3.021507192,33,0.0,72.86165181,72.94869064,73.03572947,73.20980712,73.55796243,74.42835071,72.65420276,71.85777803,72.72116718,-0.273997039,2.752788408,59,0.0,72.78439167
72.62980169,72.29115896,71.95251623,71.6138735,70.93658803,72.36063548,71.90130734,2.628589132,505,71.69314424,72.60683791,72.63338028,2.570645177,1130.0,72.16061482,72.72825638,72.73511745,5.409512676,,,73.81933198,1.674812495,2.050927361,9,73.4916925,72.93663416,73.74094938,1.255964841,2.539510609,17,0.0,73.73422812,73.85549594,73.97676375,74.21929937,74.70437062,75.91704875,73.12197646,73.09584569,73.62705193,1.077365919,2.932385582,44,0.0,73.27273213
71.87062827,71.47657307,71.08251786,70.68846266,69.90035225,72.36539257,71.78240787,2.238828036,463,71.66828345,72.40303503,72.03083101,2.464630546,918.0,71.90796126,72.62036397,72.35951903,4.854212725,,,71.97893231,-0.36736645,1.221604414,20,72.42241908,71.59558823,72.21743778,0.225402049,1.74161084,37,0.0,72.58681806,72.66901756,72.75121705,72.91561604,73.24441401,74.06640895,72.25710727,71.69731024,72.30250701,-0.137355438,1.937745703,67,0.0,72.37927671
71.87062827,71.47657307,71.08251786,70.68846266,69.90035225,72.36539257,71.78240787,2.238828036,463,71.66828345,72.40303503,72.03083101,2.464630546,918.0,71.90796126,72.62036397,72.35951903,4.854212725,,,71.97893231,-0.36736645,1.221604414,20,72.42241908,71.59558823,72.25100497,0.225402049,1.74161084,37,0.0,72.58681806,72.66901756,72.75121705,72.91561604,73.24441401,74.06640895,72.25710727,71.69731024,72.32462286,-0.137355438,1.937745703,67,0.0,72.37927671
